"appid","name","release_date","release_month","is_free","platform_windows","platform_mac","platform_linux","list_price_usd","current_price_usd","discount_percent","price_currency","total_reviews","positive_reviews","negative_reviews","positive_rate","review_score","review_score_desc","metadata_collected_at","review_collected_at","review_collection_date","metadata_collection_date","days_since_release","platform_segment","price_band","log1p_current_price","genre_action","genre_adventure","genre_casual","genre_early_access","genre_free_to_play","genre_game_development","genre_indie","genre_massively_multiplayer","genre_rpg","genre_racing","genre_simulation","genre_sports","genre_strategy","has_review","log1p_current_price_paid","z_log1p_paid_price_component","z_days_since_release"
1509970,"Celestial Empire: Prologue",2025-09-10,"2025-09",1,1,0,0,,,,,0,0,0,,0,"No user reviews",2026-09-12 13:07:21.420622,2026-09-13 18:43:17.068672,2026-09-13,2026-09-12,368,"Windows only","Free",,0,0,0,0,0,0,1,0,0,0,1,0,1,0,,0,0.439853099971282
1517560,"Droplet: States of Matter",2025-09-30,"2025-09",0,1,0,0,9.99,9.99,0,"USD",15,15,0,1,7,"Positive",2026-09-12 13:07:25.636538,2026-09-13 18:43:19.123413,2026-09-13,2026-09-12,348,"Windows only","$5.00-$9.99",2.39698576841553,1,1,0,0,0,0,1,0,0,0,0,0,0,1,2.39698576841553,0.615309661548216,0.0545746871728924
1533140,"Prison Miner",2025-10-01,"2025-10",0,1,0,0,4.99,4.99,0,"USD",5,4,1,0.8,0,"5 user reviews",2026-09-12 13:07:38.498344,2026-09-13 18:43:21.34296,2026-09-13,2026-09-12,347,"Windows only","$0.01-$4.99",1.79009141212736,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1.79009141212736,-0.212555002889199,0.0353107665329729
1538550,"LEGO<U+00AE> Voyagers",2025-09-15,"2025-09",0,1,0,0,24.99,24.99,0,"USD",1848,1637,211,0.885822510822511,8,"Very Positive",2026-09-12 13:07:42.698672,2026-09-13 18:43:23.509372,2026-09-13,2026-09-12,363,"Windows only","$20.00-$29.99",3.2577118486534,0,1,1,0,0,0,0,0,0,0,0,0,0,1,3.2577118486534,1.78942621116778,0.343533496771685
1541370,"Ultimate Theater Simulator",2025-10-29,"2025-10",0,1,1,0,12.99,12.99,0,"USD",627,553,74,0.881977671451356,8,"Very Positive",2026-09-12 13:07:44.952874,2026-09-13 18:43:25.68573,2026-09-13,2026-09-12,319,"Windows + macOS","$10.00-$19.99",2.63834278867739,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2.63834278867739,0.944544801928764,-0.504079011384773
1548180,"Worship",2025-07-16,"2025-07",0,1,0,0,19.99,19.99,0,"USD",197,153,44,0.776649746192893,6,"Mostly Positive",2026-09-12 13:07:57.461322,2026-09-13 18:43:27.898313,2026-09-13,2026-09-12,424,"Windows only","$10.00-$19.99",3.04404613383254,1,1,0,1,0,0,1,0,0,0,0,0,1,1,3.04404613383254,1.49796478387127,1.51863265580677
1556010,"DriveCrazy",2025-12-10,"2025-12",0,1,0,0,10.99,10.99,0,"USD",73,69,4,0.945205479452055,8,"Very Positive",2026-09-12 13:08:01.787315,2026-09-13 18:43:29.939784,2026-09-13,2026-09-12,277,"Windows only","$10.00-$19.99",2.48407296903942,1,0,0,0,0,0,0,0,0,1,0,1,0,1,2.48407296903942,0.734105322398058,-1.31316367826139
1558800,"Forgot",2025-12-05,"2025-12",0,1,0,0,3.99,3.99,0,"USD",102,94,8,0.92156862745098,8,"Very Positive",2026-09-12 13:08:05.996522,2026-09-13 18:43:31.975018,2026-09-13,2026-09-12,282,"Windows only","$0.01-$4.99",1.60743590976343,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1.60743590976343,-0.461715395641907,-1.21684407506179
1560160,"ILA: A Frosty Glide",2025-10-20,"2025-10",0,1,0,0,14.99,14.99,0,"USD",75,72,3,0.96,8,"Very Positive",2026-09-12 13:08:10.135717,2026-09-13 18:43:34.119674,2026-09-13,2026-09-12,328,"Windows only","$10.00-$19.99",2.77196352684586,1,1,1,0,0,0,1,0,1,0,0,0,0,1,2.77196352684586,1.12681686694233,-0.330703725625497
1567530,"Vlad Circus: Curse of Asmodeus",2025-08-25,"2025-08",0,1,0,0,19.99,19.99,0,"USD",19,17,2,0.894736842105263,7,"Positive",2026-09-12 13:08:14.427232,2026-09-13 18:43:36.362069,2026-09-13,2026-09-12,384,"Windows only","$10.00-$19.99",3.04404613383254,0,1,0,0,0,0,1,0,0,0,0,0,0,1,3.04404613383254,1.49796478387127,0.748075830209994
1574570,"Choice of Life: Samosbor",2025-11-06,"2025-11",0,1,1,1,4.99,4.99,0,"USD",236,207,29,0.877118644067797,8,"Very Positive",2026-09-12 13:08:22.716514,2026-09-13 18:43:38.362159,2026-09-13,2026-09-12,311,"Windows + macOS + Linux","$0.01-$4.99",1.79009141212736,0,1,1,0,0,0,1,0,1,0,1,0,0,1,1.79009141212736,-0.212555002889199,-0.658190376504129
1575810,"Wander Stars",2025-09-19,"2025-09",0,1,0,0,24.99,24.99,0,"USD",147,136,11,0.925170068027211,8,"Very Positive",2026-09-12 13:08:26.946226,2026-09-13 18:43:40.39432,2026-09-13,2026-09-12,359,"Windows only","$20.00-$29.99",3.2577118486534,0,1,0,0,0,0,1,0,1,0,0,0,0,1,3.2577118486534,1.78942621116778,0.266477814212007
1581370,"Into the Evernight",2025-09-16,"2025-09",1,1,0,0,,,,,0,0,0,,0,"No user reviews",2026-09-12 13:08:35.284867,2026-09-13 18:43:42.445471,2026-09-13,2026-09-12,362,"Windows only","Free",,0,0,0,0,1,0,1,0,1,0,0,0,1,0,,0,0.324269576131765
1583540,"Meco Rocket Simulator",2025-07-14,"2025-07",0,1,1,0,49.69,49.69,0,"USD",15,12,3,0.8,7,"Positive",2026-09-12 13:08:41.783533,2026-09-13 18:43:44.617065,2026-09-13,2026-09-12,426,"Windows + macOS","$30.00+",3.92572865248426,0,0,0,1,0,0,1,0,0,0,1,0,0,1,3.92572865248426,2.70066801365275,1.55716049708661
1594040,"Wreckreation",2025-10-28,"2025-10",0,1,0,0,39.99,39.99,0,"USD",359,229,130,0.637883008356546,5,"Mixed",2026-09-12 13:08:52.470933,2026-09-13 18:43:46.73242,2026-09-13,2026-09-12,320,"Windows only","$30.00+",3.71332813451625,1,0,0,0,0,0,0,0,0,1,0,0,0,1,3.71332813451625,2.41093244153544,-0.484815090744853
1599420,"Rusty Rangers",2025-07-31,"2025-07",0,1,0,0,14.99,14.99,0,"USD",27,24,3,0.888888888888889,7,"Positive",2026-09-12 13:09:02.991863,2026-09-13 18:43:48.781392,2026-09-13,2026-09-12,409,"Windows only","$10.00-$19.99",2.77196352684586,1,1,0,0,0,0,1,0,0,0,0,0,0,1,2.77196352684586,1.12681686694233,1.22967384620798
1605250,"Moros Protocol",2025-09-18,"2025-09",0,1,0,0,24.99,24.99,0,"USD",725,588,137,0.811034482758621,8,"Very Positive",2026-09-12 13:09:07.149975,2026-09-13 18:43:50.910511,2026-09-13,2026-09-12,360,"Windows only","$20.00-$29.99",3.2577118486534,1,0,0,0,0,0,1,0,0,0,0,0,1,1,3.2577118486534,1.78942621116778,0.285741734851926
1620730,"Hell is Us",2025-09-04,"2025-09",0,1,0,0,49.99,49.99,0,"USD",4254,3564,690,0.837799717912553,8,"Very Positive",2026-09-12 13:09:20.308061,2026-09-13 18:43:53.104656,2026-09-13,2026-09-12,374,"Windows only","$30.00+",3.93162953506706,1,1,0,0,0,0,0,0,0,0,0,0,0,1,3.93162953506706,2.70871740829398,0.555436623810799
1622630,"Otherskin",2025-09-02,"2025-09",0,1,0,0,29.99,29.99,0,"USD",63,44,19,0.698412698412698,5,"Mixed",2026-09-12 13:09:22.44881,2026-09-13 18:43:55.137363,2026-09-13,2026-09-12,376,"Windows only","$20.00-$29.99",3.43366457179966,1,1,0,0,0,0,0,0,0,0,0,0,0,1,3.43366457179966,2.02944334198315,0.593964465090638
1623120,"Chaos on Wheels",2025-08-09,"2025-08",0,1,0,0,9.99,4.99,50,"USD",34,23,11,0.676470588235294,5,"Mixed",2026-09-12 13:09:24.605739,2026-09-13 18:43:57.268512,2026-09-13,2026-09-12,400,"Windows only","$0.01-$4.99",1.79009141212736,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1.79009141212736,-0.212555002889199,1.05629856044871
1633070,"Pulsar 174",2025-09-21,"2025-09",0,1,0,0,3.99,3.99,0,"USD",0,0,0,,0,"No user reviews",2026-09-12 13:09:35.326314,2026-09-13 18:43:59.284718,2026-09-13,2026-09-12,357,"Windows only","$0.01-$4.99",1.60743590976343,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1.60743590976343,-0.461715395641907,0.227949972932168
1639710,"SquareMan-Boy",2025-08-01,"2025-08",0,1,1,1,4.99,4.99,0,"USD",6,6,0,1,0,"6 user reviews",2026-09-12 13:09:43.678053,2026-09-13 18:44:01.291076,2026-09-13,2026-09-12,408,"Windows + macOS + Linux","$0.01-$4.99",1.79009141212736,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1.79009141212736,-0.212555002889199,1.21040992556806
1644700,"Magic Boy",2025-11-27,"2025-11",0,1,0,0,2.99,2.99,0,"USD",5,4,1,0.8,0,"5 user reviews",2026-09-12 13:09:48.000283,2026-09-13 18:44:03.421862,2026-09-13,2026-09-12,290,"Windows only","$0.01-$4.99",1.38379123090177,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.38379123090177,-0.766789128987195,-1.06273270994244
1645630,"FEROCIOUS",2025-12-04,"2025-12",0,1,0,0,24.99,24.99,0,"USD",737,465,272,0.630936227951153,5,"Mixed",2026-09-12 13:09:52.223874,2026-09-13 18:44:05.64061,2026-09-13,2026-09-12,283,"Windows only","$20.00-$29.99",3.2577118486534,1,1,0,0,0,0,1,0,0,0,0,0,0,1,3.2577118486534,1.78942621116778,-1.19758015442187
1652400,"Developer Daily",2025-12-17,"2025-12",0,1,0,0,9.99,9.99,0,"USD",6,5,1,0.833333333333333,0,"6 user reviews",2026-09-12 13:10:03.101749,2026-09-13 18:44:07.889377,2026-09-13,2026-09-12,270,"Windows only","$5.00-$9.99",2.39698576841553,0,1,1,0,0,0,1,0,0,0,1,0,1,1,2.39698576841553,0.615309661548216,-1.44801112274083
1657630,"Slime Rancher 2",2025-09-23,"2025-09",0,1,0,0,29.99,17.99,40,"USD",43483,41078,2405,0.944691028677874,8,"Very Positive",2026-09-12 13:10:07.248064,2026-09-13 18:44:09.978578,2026-09-13,2026-09-12,355,"Windows only","$10.00-$19.99",2.94391252482419,1,1,1,0,0,0,1,0,0,0,1,0,0,1,2.94391252482419,1.36137251577438,0.189422131652329
1660960,"Windswept",2025-11-11,"2025-11",0,1,0,0,19.99,19.99,0,"USD",466,432,34,0.927038626609442,8,"Very Positive",2026-09-12 13:10:09.418224,2026-09-13 18:44:12.046806,2026-09-13,2026-09-12,306,"Windows only","$10.00-$19.99",3.04404613383254,1,1,0,0,0,0,1,0,0,0,0,0,0,1,3.04404613383254,1.49796478387127,-0.754509979703726
1665260,"Beyond Sunset",2025-09-12,"2025-09",0,1,1,1,9.99,9.99,0,"USD",295,228,67,0.772881355932203,6,"Mostly Positive",2026-09-12 13:10:11.435757,2026-09-13 18:44:14.270311,2026-09-13,2026-09-12,366,"Windows + macOS + Linux","$5.00-$9.99",2.39698576841553,1,1,0,0,0,0,1,0,0,0,0,0,0,1,2.39698576841553,0.615309661548216,0.401325258691443
1670690,"Eternity Egg",2025-12-10,"2025-12",0,1,0,0,19.99,19.99,0,"USD",572,471,101,0.823426573426573,8,"Very Positive",2026-09-12 13:10:15.732543,2026-09-13 18:44:16.387873,2026-09-13,2026-09-12,277,"Windows only","$10.00-$19.99",3.04404613383254,1,1,0,1,0,0,1,0,0,0,0,0,0,1,3.04404613383254,1.49796478387127,-1.31316367826139
1674150,"Gromopoli",2025-10-19,"2025-10",1,1,0,0,,,,,0,0,0,,0,"No user reviews",2026-09-12 13:10:24.286244,2026-09-13 18:44:18.580814,2026-09-13,2026-09-12,329,"Windows only","Free",,0,0,1,0,0,0,0,0,0,0,0,0,1,0,,0,-0.311439804985578
1689390,"Mythrealm",2025-10-27,"2025-10",0,1,0,0,14.99,14.99,0,"USD",32,28,4,0.875,7,"Positive",2026-09-12 13:10:34.940827,2026-09-13 18:44:20.754039,2026-09-13,2026-09-12,321,"Windows only","$10.00-$19.99",2.77196352684586,1,1,0,1,0,0,1,0,1,0,0,0,0,1,2.77196352684586,1.12681686694233,-0.465551170104934
1693040,"Synthwave Burnout",2025-09-19,"2025-09",0,1,0,0,12.99,12.99,0,"USD",1056,787,269,0.745265151515151,6,"Mostly Positive",2026-09-12 13:10:36.968954,2026-09-13 18:44:22.887322,2026-09-13,2026-09-12,359,"Windows only","$10.00-$19.99",2.63834278867739,1,0,0,0,0,0,1,0,0,1,0,1,0,1,2.63834278867739,0.944544801928764,0.266477814212007
1699230,"Hail to the Rainbow",2025-11-27,"2025-11",0,1,0,0,14.99,14.99,0,"USD",2520,2289,231,0.908333333333333,8,"Very Positive",2026-09-12 13:10:38.995351,2026-09-13 18:44:24.897567,2026-09-13,2026-09-12,290,"Windows only","$10.00-$19.99",2.77196352684586,1,1,0,0,0,0,1,0,0,0,0,0,0,1,2.77196352684586,1.12681686694233,-1.06273270994244
1710260,"Catsploration",2025-11-03,"2025-11",0,1,0,1,7.99,7.99,0,"USD",5,5,0,1,0,"5 user reviews",2026-09-12 13:10:43.206928,2026-09-13 18:44:27.016099,2026-09-13,2026-09-12,314,"Windows + Linux","$5.00-$9.99",2.19611284848353,0,1,1,0,0,0,1,0,0,0,0,0,0,1,2.19611284848353,0.341298887298887,-0.60039861458437
1711790,"Knight of the Lions",2025-11-27,"2025-11",0,1,0,0,5.99,5.99,0,"USD",12,10,2,0.833333333333333,7,"Positive",2026-09-12 13:10:47.274114,2026-09-13 18:44:29.155724,2026-09-13,2026-09-12,290,"Windows only","$5.00-$9.99",1.94448055624572,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1.94448055624572,-0.00195275282042951,-1.06273270994244
1714530,"Blood of Mehran",2025-10-06,"2025-10",0,1,0,0,24.99,24.99,0,"USD",60,36,24,0.6,5,"Mixed",2026-09-12 13:10:53.810984,2026-09-13 18:44:31.240196,2026-09-13,2026-09-12,342,"Windows only","$20.00-$29.99",3.2577118486534,1,1,0,0,0,0,0,0,1,0,0,0,0,1,3.2577118486534,1.78942621116778,-0.0610088366666245
1715860,"Fight.EXE",2025-07-31,"2025-07",0,1,0,0,7.99,7.99,0,"USD",10,10,0,1,7,"Positive",2026-09-12 13:10:56.044399,2026-09-13 18:44:33.408462,2026-09-13,2026-09-12,409,"Windows only","$5.00-$9.99",2.19611284848353,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2.19611284848353,0.341298887298887,1.22967384620798
1717400,"Bulb Boy 2: Jar of Despair",2025-10-23,"2025-10",0,1,1,0,14.99,14.99,0,"USD",50,42,8,0.84,8,"Very Positive",2026-09-12 13:11:02.605258,2026-09-13 18:44:35.524954,2026-09-13,2026-09-12,325,"Windows + macOS","$10.00-$19.99",2.77196352684586,0,1,0,0,0,0,1,0,0,0,0,0,0,1,2.77196352684586,1.12681686694233,-0.388495487545256
1718460,"Terminator 2D: NO FATE",2025-12-12,"2025-12",0,1,1,1,29.99,29.99,0,"USD",1441,1214,227,0.842470506592644,8,"Very Positive",2026-09-12 13:11:07.049325,2026-09-13 18:44:37.74535,2026-09-13,2026-09-12,275,"Windows + macOS + Linux","$20.00-$29.99",3.43366457179966,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3.43366457179966,2.02944334198315,-1.35169151954123
1724030,"Eyes of Hellfire",2025-08-27,"2025-08",0,1,1,0,9.99,9.99,0,"USD",153,108,45,0.705882352941177,6,"Mostly Positive",2026-09-12 13:11:17.6726,2026-09-13 18:44:39.798913,2026-09-13,2026-09-12,382,"Windows + macOS","$5.00-$9.99",2.39698576841553,0,0,0,1,0,0,0,0,1,0,0,0,1,1,2.39698576841553,0.615309661548216,0.709547988930155
1727750,"Old Salt",2025-12-05,"2025-12",0,1,0,1,14.99,14.99,0,"USD",2,1,1,0.5,0,"2 user reviews",2026-09-12 13:11:21.820614,2026-09-13 18:44:42.037858,2026-09-13,2026-09-12,282,"Windows + Linux","$10.00-$19.99",2.77196352684586,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2.77196352684586,1.12681686694233,-1.21684407506179
1731000,"Skulker",2025-12-24,"2025-12",0,1,0,0,9.99,9.99,0,"USD",21,17,4,0.80952380952381,7,"Positive",2026-09-12 13:11:30.255702,2026-09-13 18:44:44.096026,2026-09-13,2026-09-12,263,"Windows only","$5.00-$9.99",2.39698576841553,0,0,1,0,0,0,1,0,1,0,0,0,0,1,2.39698576841553,0.615309661548216,-1.58285856722026
1735700,"Back to the Dawn",2025-07-17,"2025-07",0,1,0,0,23.99,23.99,0,"USD",8544,8050,494,0.942181647940075,8,"Very Positive",2026-09-12 13:11:34.394419,2026-09-13 18:44:46.162725,2026-09-13,2026-09-12,423,"Windows only","$20.00-$29.99",3.21847574484686,0,1,0,0,0,0,1,0,1,0,1,0,1,1,3.21847574484686,1.73590423724419,1.49936873516685
1748160,"Warlordocracy",2025-09-03,"2025-09",0,1,0,0,4.99,4.99,0,"USD",27,26,1,0.962962962962963,7,"Positive",2026-09-12 13:11:49.100525,2026-09-13 18:44:48.25057,2026-09-13,2026-09-12,375,"Windows only","$0.01-$4.99",1.79009141212736,1,1,0,0,0,0,1,0,1,0,1,0,1,1,1.79009141212736,-0.212555002889199,0.574700544450719
1752780,"City of Springs",2025-08-18,"2025-08",0,1,1,1,6.99,6.99,0,"USD",38,33,5,0.868421052631579,7,"Positive",2026-09-12 13:11:55.462531,2026-09-13 18:44:50.39617,2026-09-13,2026-09-12,391,"Windows + macOS + Linux","$5.00-$9.99",2.07819075977818,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2.07819075977818,0.18044135190692,0.88292327468943
1757300,"Jump Space",2025-09-19,"2025-09",0,1,0,0,19.99,19.99,0,"USD",10663,9095,1568,0.85294945137391,8,"Very Positive",2026-09-12 13:12:08.574423,2026-09-13 18:44:52.620252,2026-09-13,2026-09-12,359,"Windows only","$10.00-$19.99",3.04404613383254,1,1,0,1,0,0,1,0,0,0,0,0,0,1,3.04404613383254,1.49796478387127,0.266477814212007
1803850,"Lock & Key: A Magical Girl Mystery",2025-09-30,"2025-09",0,1,1,1,14.99,11.24,25,"USD",31,31,0,1,7,"Positive",2026-09-12 13:13:01.555574,2026-09-13 18:44:54.766559,2026-09-13,2026-09-12,348,"Windows + macOS + Linux","$10.00-$19.99",2.50470927708418,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2.50470927708418,0.76225531268498,0.0545746871728924
1805570,"DEMONS",2025-07-21,"2025-07",0,1,0,0,4.99,4.99,0,"USD",42,30,12,0.714285714285714,6,"Mostly Positive",2026-09-12 13:13:03.608695,2026-09-13 18:44:56.850972,2026-09-13,2026-09-12,419,"Windows only","$0.01-$4.99",1.79009141212736,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1.79009141212736,-0.212555002889199,1.42231305260718
1817500,"Abandoned Archive",2025-11-24,"2025-11",0,1,1,1,5.99,5.99,0,"USD",746,698,48,0.935656836461126,8,"Very Positive",2026-09-12 13:13:22.736633,2026-09-13 18:44:59.109404,2026-09-13,2026-09-12,293,"Windows + macOS + Linux","$5.00-$9.99",1.94448055624572,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1.94448055624572,-0.00195275282042951,-1.00494094802268
1820100,"DREAMOUT",2025-10-20,"2025-10",0,1,0,0,9.99,9.99,0,"USD",66,62,4,0.939393939393939,8,"Very Positive",2026-09-12 13:13:24.750261,2026-09-13 18:45:01.247088,2026-09-13,2026-09-12,328,"Windows only","$5.00-$9.99",2.39698576841553,1,1,1,0,0,0,1,0,0,0,0,0,0,1,2.39698576841553,0.615309661548216,-0.330703725625497
1821550,"Snapshot Aquarium",2025-12-15,"2025-12",0,1,0,0,5.99,5.99,0,"USD",7,7,0,1,0,"7 user reviews",2026-09-12 13:13:29.098499,2026-09-13 18:45:03.302283,2026-09-13,2026-09-12,272,"Windows only","$5.00-$9.99",1.94448055624572,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1.94448055624572,-0.00195275282042951,-1.40948328146099
1829920,"Aluna Rift",2025-11-27,"2025-11",0,1,0,0,4.99,4.99,0,"USD",3,3,0,1,0,"3 user reviews",2026-09-12 13:13:37.49705,2026-09-13 18:45:05.376359,2026-09-13,2026-09-12,290,"Windows only","$0.01-$4.99",1.79009141212736,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1.79009141212736,-0.212555002889199,-1.06273270994244
1844460,"Termina",2025-09-17,"2025-09",0,1,0,0,5.99,5.99,0,"USD",6,6,0,1,0,"6 user reviews",2026-09-12 13:13:50.14391,2026-09-13 18:45:07.525711,2026-09-13,2026-09-12,361,"Windows only","$5.00-$9.99",1.94448055624572,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1.94448055624572,-0.00195275282042951,0.305005655491846
1856490,"Arhaekon",2025-07-04,"2025-07",0,1,0,0,14.99,14.99,0,"USD",26,24,2,0.923076923076923,7,"Positive",2026-09-12 13:14:03.001644,2026-09-13 18:45:09.548166,2026-09-13,2026-09-12,436,"Windows only","$10.00-$19.99",2.77196352684586,0,0,0,0,0,0,1,0,1,0,0,0,1,1,2.77196352684586,1.12681686694233,1.74979970348581
1858790,"Bony Odyssey",2025-11-16,"2025-11",0,1,0,0,4.99,4.99,0,"USD",1,1,0,1,0,"1 user reviews",2026-09-12 13:14:09.48647,2026-09-13 18:45:11.767137,2026-09-13,2026-09-12,301,"Windows only","$0.01-$4.99",1.79009141212736,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1.79009141212736,-0.212555002889199,-0.850829582903324
1860290,"Moondrills",2025-07-25,"2025-07",0,1,0,0,4.99,4.99,0,"USD",1,1,0,1,0,"1 user reviews",2026-09-12 13:14:15.636577,2026-09-13 18:45:14.020874,2026-09-13,2026-09-12,415,"Windows only","$0.01-$4.99",1.79009141212736,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1.79009141212736,-0.212555002889199,1.3452573700475
1861410,"IRON GUARD: Salvation",2025-11-20,"2025-11",0,1,0,0,17.99,17.99,0,"USD",43,40,3,0.930232558139535,7,"Positive",2026-09-12 13:14:19.868717,2026-09-13 18:45:16.163261,2026-09-13,2026-09-12,297,"Windows only","$10.00-$19.99",2.94391252482419,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2.94391252482419,1.36137251577438,-0.927885265463002
1864000,"Artis Impact",2025-08-07,"2025-08",0,1,0,0,18.99,18.99,0,"USD",2301,1952,349,0.848326814428509,8,"Very Positive",2026-09-12 13:14:24.213325,2026-09-13 18:45:18.359078,2026-09-13,2026-09-12,402,"Windows only","$10.00-$19.99",2.99523214851231,0,1,1,0,0,0,1,0,1,0,0,0,0,1,2.99523214851231,1.43137762062238,1.09482640172854
1866640,"Kronos",2025-10-18,"2025-10",0,1,0,0,1.99,1.99,0,"USD",1,1,0,1,0,"1 user reviews",2026-09-12 13:14:32.759115,2026-09-13 18:45:20.401747,2026-09-13,2026-09-12,330,"Windows only","$0.01-$4.99",1.0952733874026,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1.0952733874026,-1.16035635402041,-0.292175884345658
1867750,"Balloon Ride",2025-12-10,"2025-12",0,1,0,0,1.99,1.99,0,"USD",0,0,0,,0,"No user reviews",2026-09-12 13:14:37.103224,2026-09-13 18:45:22.638664,2026-09-13,2026-09-12,277,"Windows only","$0.01-$4.99",1.0952733874026,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1.0952733874026,-1.16035635402041,-1.31316367826139
1869290,"Supraworld",2025-08-15,"2025-08",0,1,0,0,29.99,25.49,15,"USD",1466,1345,121,0.917462482946794,8,"Very Positive",2026-09-12 13:14:43.413307,2026-09-13 18:45:24.659962,2026-09-13,2026-09-12,394,"Windows only","$20.00-$29.99",3.27676730328398,1,1,0,1,0,0,1,0,0,0,0,0,0,1,3.27676730328398,1.81541975912221,0.940715036609189
1869780,"UnderMine 2",2025-07-22,"2025-07",0,1,0,0,19.99,19.99,0,"USD",826,623,203,0.754237288135593,6,"Mostly Positive",2026-09-12 13:14:47.741164,2026-09-13 18:45:26.695068,2026-09-13,2026-09-12,418,"Windows only","$10.00-$19.99",3.04404613383254,1,1,0,1,0,0,1,0,1,0,0,0,0,1,3.04404613383254,1.49796478387127,1.40304913196726
1876360,"Hand Cannon: Janky Reality",2025-11-20,"2025-11",0,1,0,0,14.99,14.99,0,"USD",0,0,0,,0,"No user reviews",2026-09-12 13:14:56.211206,2026-09-13 18:45:28.74829,2026-09-13,2026-09-12,297,"Windows only","$10.00-$19.99",2.77196352684586,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.77196352684586,1.12681686694233,-0.927885265463002
1880620,"Once Upon A KATAMARI",2025-10-23,"2025-10",0,1,0,0,39.99,23.99,40,"USD",1344,1226,118,0.912202380952381,8,"Very Positive",2026-09-12 13:15:00.447433,2026-09-13 18:45:30.845528,2026-09-13,2026-09-12,325,"Windows only","$20.00-$29.99",3.21847574484686,1,0,1,0,0,0,0,0,0,0,0,0,0,1,3.21847574484686,1.73590423724419,-0.388495487545256
1891030,"Dummy Dungeon",2025-12-03,"2025-12",0,1,0,0,6.99,6.99,0,"USD",4,3,1,0.75,0,"4 user reviews",2026-09-12 13:15:11.037208,2026-09-13 18:45:33.022679,2026-09-13,2026-09-12,284,"Windows only","$5.00-$9.99",2.07819075977818,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2.07819075977818,0.18044135190692,-1.17831623378195
1893440,"INTO EVIL",2025-11-07,"2025-11",0,1,1,1,14.99,14.99,0,"USD",104,96,8,0.923076923076923,8,"Very Positive",2026-09-12 13:15:13.079121,2026-09-13 18:45:35.27593,2026-09-13,2026-09-12,310,"Windows + macOS + Linux","$10.00-$19.99",2.77196352684586,1,1,0,1,0,0,1,0,1,0,0,0,0,1,2.77196352684586,1.12681686694233,-0.677454297144048
1909840,"JIANGHU CHRONICLES",2025-11-05,"2025-11",0,1,0,0,17.99,17.99,0,"USD",2047,1441,606,0.703957010258915,6,"Mostly Positive",2026-09-12 13:15:25.726465,2026-09-13 18:45:37.441336,2026-09-13,2026-09-12,312,"Windows only","$10.00-$19.99",2.94391252482419,1,1,0,0,0,0,1,0,0,0,1,0,0,1,2.94391252482419,1.36137251577438,-0.638926455864209
1911200,"Sultan Of Egypt",2025-11-04,"2025-11",0,1,0,0,9.99,9.99,0,"USD",1,0,1,0,0,"1 user reviews",2026-09-12 13:15:32.037323,2026-09-13 18:45:39.468802,2026-09-13,2026-09-12,313,"Windows only","$5.00-$9.99",2.39698576841553,1,1,0,1,0,0,1,0,0,0,1,1,1,1,2.39698576841553,0.615309661548216,-0.61966253522429
1925940,"THE OFFICE ROOMS",2025-10-26,"2025-10",1,1,0,0,,,,,21,21,0,1,7,"Positive",2026-09-12 13:15:48.979797,2026-09-13 18:45:41.554507,2026-09-13,2026-09-12,322,"Windows only","Free",,0,1,0,0,1,0,0,0,0,0,1,0,0,1,,0,-0.446287249465014
1926610,"Nature Game System",2025-11-05,"2025-11",0,1,1,0,19.99,19.99,0,"USD",47,35,12,0.74468085106383,6,"Mostly Positive",2026-09-12 13:15:51.021481,2026-09-13 18:45:43.672858,2026-09-13,2026-09-12,312,"Windows + macOS","$10.00-$19.99",3.04404613383254,0,0,1,0,0,0,1,0,0,0,1,0,1,1,3.04404613383254,1.49796478387127,-0.638926455864209
